customer_id,gender,age,income,relation_length,contract_length,start_channel,email_list,home_age,home_label,electricity_usage,gas_usage,province,churn
323,0,41,5233.0,51,29,Online,1,30,G,2636.0,458.0,Utrecht,1
324,0,73,2116.0,160,2,Online,1,33,E,2841.0,1934.0,Overijssel,1
325,0,41,2511.0,40,0,Online,1,47,E,3377.0,1390.0,Noord-Brabant,1
326,0,40,10042.0,47,21,Phone,1,27,D,1213.0,2001.0,Zuid-Holland,0
327,0,32,3754.0,16,24,Online,1,15,C,2689.0,652.0,Overijssel,1
328,0,27,4434.0,37,0,Online,1,4,A,1977.0,713.0,Friesland,0
329,1,52,9984.0,44,0,Online,1,8,C,2518.0,1691.0,Gelderland,1
330,1,31,9955.0,2,3,Online,0,42,C,1703.0,948.0,Zuid-Holland,0
331,1,69,3345.0,14,1,Online,1,49,E,3465.0,996.0,Noord-Holland,1
332,1,46,4864.0,115,7,Phone,0,35,C,1870.0,952.0,Noord-Brabant,0
333,1,48,3813.0,89,0,Phone,0,21,D,2296.0,1361.0,Friesland,1
334,0,35,5641.0,36,2,Online,1,4,B,1760.0,417.0,Gelderland,0
335,0,47,8468.0,65,0,Online,1,12,C,2638.0,1023.0,Gelderland,1
336,0,51,9028.0,47,0,Online,1,142,G,2330.0,1177.0,Gelderland,1
337,0,47,3339.0,110,0,Online,1,68,B,2197.0,427.0,Zuid-Holland,0
338,0,46,9556.0,70,0,Online,1,31,G,2455.0,1663.0,Noord-Brabant,1
339,1,37,2699.0,49,9,Online,0,3,B,2518.0,532.0,Gelderland,0
340,0,31,5102.0,29,12,Online,1,35,D,2400.0,1300.0,Zeeland,1
341,1,49,3325.0,76,0,Online,1,94,G,2031.0,1774.0,Noord-Brabant,1
342,0,89,3061.0,40,8,Phone,0,87,G,1999.0,1949.0,Zuid-Holland,0
343,1,54,6467.0,62,24,Online,1,121,C,1771.0,591.0,Noord-Holland,0
344,1,74,2704.0,12,5,Online,1,6,B,2242.0,1014.0,Limburg,1
345,0,32,4528.0,35,12,Online,0,28,G,2421.0,1513.0,Groningen,0
346,0,36,10504.0,60,0,Online,1,17,D,2395.0,1501.0,Noord-Holland,0
347,0,56,5625.0,138,0,Online,1,50,D,2398.0,1300.0,Friesland,1
348,1,66,2770.0,82,7,Online,1,14,C,1714.0,920.0,Noord-Brabant,1
349,1,45,6370.0,16,0,Online,1,38,G,2725.0,1717.0,Gelderland,1
350,0,51,12030.0,79,0,Online,1,13,G,2909.0,733.0,Utrecht,0
351,0,75,3166.0,150,0,Phone,1,31,B,2190.0,685.0,Noord-Holland,0
352,1,30,1690.0,55,32,Online,1,31,D,2157.0,566.0,Gelderland,1
353,0,57,8047.0,94,0,Online,1,36,E,2004.0,199.0,Flevoland,0
354,1,50,2987.0,23,7,Online,1,50,G,2742.0,1943.0,Noord-Holland,1
355,1,44,6028.0,79,34,Online,0,10,C,1770.0,779.0,Friesland,0
356,1,52,1423.0,22,15,Online,1,8,B,2716.0,860.0,Overijssel,1
357,1,29,3645.0,31,0,Phone,1,48,D,2631.0,860.0,Zuid-Holland,0
358,1,45,6063.0,72,0,Phone,0,46,D,2884.0,1338.0,Noord-Holland,1
359,0,52,5361.0,72,0,Online,1,36,C,1551.0,1003.0,Friesland,1
360,1,67,4111.0,171,3,Online,1,23,E,1913.0,997.0,Zuid-Holland,0
361,0,41,8138.0,40,0,Online,1,1,A,1976.0,785.0,Utrecht,1
362,1,59,4676.0,76,30,Online,1,31,B,1575.0,855.0,Gelderland,0
363,0,30,5460.0,24,4,Online,1,38,D,1894.0,719.0,Zuid-Holland,0
364,0,39,10751.0,61,11,Online,1,90,C,2598.0,1040.0,Overijssel,0
365,1,50,4066.0,113,0,Online,1,14,D,2258.0,1201.0,Overijssel,1
366,1,47,5183.0,48,2,Online,1,42,F,3945.0,1137.0,Noord-Holland,0
367,1,54,5175.0,86,14,Online,1,181,F,2501.0,1555.0,Noord-Holland,0
368,0,36,10006.0,40,0,Online,1,29,E,3660.0,1124.0,Limburg,1
369,1,36,6263.0,81,9,Phone,1,46,B,2023.0,1002.0,Zuid-Holland,1
370,1,54,4129.0,39,0,Online,1,9,A,1991.0,937.0,Noord-Brabant,0
371,1,62,6124.0,46,4,Online,1,43,G,1893.0,1165.0,Limburg,0
372,0,53,8751.0,26,21,Online,1,97,E,1971.0,1369.0,Utrecht,0
373,1,36,2608.0,3,12,Online,1,5,A,1382.0,0.0,Noord-Brabant,0
374,0,32,3158.0,1,0,Online,1,33,D,2461.0,1716.0,Noord-Holland,1
375,0,53,5199.0,28,12,Online,1,28,C,2202.0,325.0,Zuid-Holland,0
376,0,34,1422.0,13,24,Online,1,40,G,2840.0,1695.0,Noord-Brabant,1
377,1,53,2240.0,16,33,Online,1,65,E,2807.0,932.0,Overijssel,1
378,0,52,8351.0,9,6,Online,1,23,B,2233.0,1114.0,Gelderland,0
379,0,55,12738.0,69,8,Online,1,19,C,2350.0,1281.0,Friesland,0
380,1,39,6450.0,71,14,Online,0,2,A,1597.0,602.0,Noord-Holland,0
381,0,24,3959.0,10,26,Phone,1,30,D,1811.0,1289.0,Friesland,0
382,0,27,3691.0,31,2,Online,1,17,C,1859.0,1626.0,Noord-Holland,1
383,0,37,6661.0,3,6,Phone,0,21,G,2124.0,1368.0,Noord-Brabant,1
384,0,32,7940.0,61,10,Online,0,66,F,2817.0,1261.0,Noord-Brabant,1
385,0,52,12146.0,120,14,Online,1,61,D,2762.0,1224.0,Overijssel,0
386,0,46,6595.0,86,33,Online,1,48,F,1890.0,1232.0,Zuid-Holland,0
387,1,48,3655.0,94,2,Online,1,36,C,2338.0,1335.0,Noord-Brabant,0
388,0,34,2450.0,3,29,Online,1,3,B,2143.0,9.0,Utrecht,0
389,1,67,5716.0,150,7,Online,0,3,A,1748.0,0.0,Gelderland,0
390,1,45,3266.0,9,0,Online,1,88,F,1890.0,626.0,Gelderland,1
391,1,38,5033.0,10,0,Online,1,4,B,1203.0,1476.0,Zuid-Holland,1
392,1,46,4541.0,104,12,Online,1,98,G,3366.0,1681.0,Zuid-Holland,0
393,1,27,1650.0,23,11,Online,1,25,E,1852.0,1657.0,Groningen,1
394,1,65,3308.0,128,0,Online,1,48,D,1570.0,1073.0,Gelderland,0
395,0,53,5490.0,66,12,Online,1,34,F,2309.0,1639.0,Noord-Holland,0
396,1,34,1697.0,49,28,Online,1,124,C,1851.0,853.0,Zuid-Holland,0
397,1,61,4773.0,143,0,Online,1,15,D,2435.0,1397.0,Flevoland,1
398,1,47,6342.0,66,10,Online,1,0,B,2287.0,747.0,Groningen,0
399,0,71,9972.0,118,24,Online,1,33,C,3183.0,1392.0,Gelderland,1
400,0,60,5940.0,116,18,Online,1,44,C,2742.0,1665.0,Overijssel,1
401,1,44,7162.0,32,0,Online,1,42,D,2246.0,1698.0,Noord-Brabant,1
402,0,48,5177.0,5,34,Online,0,81,G,2426.0,1319.0,Utrecht,1
403,1,87,2426.0,206,0,Phone,0,20,D,2585.0,1144.0,Zuid-Holland,1
404,1,39,3573.0,85,0,Phone,0,3,B,2379.0,745.0,Noord-Holland,0
405,1,90,7766.0,105,15,Phone,1,47,D,2137.0,681.0,Utrecht,0
406,0,67,2796.0,158,0,Phone,0,94,C,2558.0,463.0,Utrecht,0
407,1,55,5453.0,5,11,Online,1,18,C,2242.0,1453.0,Noord-Brabant,0
408,0,34,4561.0,26,31,Online,1,5,C,1940.0,1162.0,Limburg,1
409,1,38,8395.0,35,0,Online,1,37,E,2569.0,1642.0,Noord-Holland,1
410,0,54,8430.0,135,0,Phone,0,68,F,1456.0,1145.0,Limburg,1
411,1,41,3317.0,68,11,Online,1,32,D,2036.0,1136.0,Utrecht,1
412,1,41,2691.0,92,0,Online,1,48,D,1493.0,1312.0,Overijssel,1
413,1,33,7626.0,30,11,Online,1,88,D,2146.0,1602.0,Noord-Holland,0
414,0,39,3831.0,92,0,Phone,0,57,G,2720.0,1541.0,Noord-Brabant,1
415,1,24,1353.0,21,0,Phone,0,17,D,2147.0,1305.0,Gelderland,1
416,0,50,5465.0,100,22,Phone,1,4,A,1599.0,0.0,Noord-Holland,0
417,1,36,5159.0,35,29,Online,1,6,A,1879.0,689.0,Utrecht,0
418,1,39,3651.0,63,2,Phone,0,20,E,2348.0,1606.0,Zuid-Holland,0
419,0,46,11997.0,101,5,Online,1,12,B,2221.0,558.0,Noord-Brabant,0
420,0,47,4796.0,54,4,Online,1,5,B,2077.0,533.0,Noord-Holland,0
421,1,50,6425.0,60,0,Online,1,2,B,1918.0,834.0,Utrecht,0
422,1,35,2722.0,25,0,Online,1,4,A,2244.0,650.0,Limburg,1
423,0,34,5337.0,17,3,Online,1,33,C,2766.0,497.0,Zuid-Holland,1
424,0,74,1961.0,116,0,Online,1,31,E,2860.0,732.0,Noord-Brabant,1
425,1,48,2856.0,50,17,Phone,0,22,E,2343.0,1524.0,Overijssel,1
426,0,36,4152.0,25,10,Phone,0,11,F,2014.0,1658.0,Noord-Holland,0
427,0,27,3345.0,48,6,Phone,0,29,E,2185.0,1543.0,Drenthe,0
428,0,39,4670.0,89,33,Online,1,108,G,2758.0,1443.0,Noord-Holland,0
429,0,61,5515.0,18,0,Phone,0,28,D,2063.0,1417.0,Drenthe,1
430,0,52,4370.0,47,20,Phone,0,24,E,1942.0,1750.0,Overijssel,0
431,1,48,5177.0,8,7,Online,1,69,E,3179.0,1887.0,Noord-Holland,0
432,1,38,5614.0,13,11,Online,0,35,F,3372.0,405.0,Zuid-Holland,1
433,0,49,4416.0,26,0,Phone,0,34,E,2122.0,617.0,Noord-Brabant,1
434,1,36,10716.0,82,0,Online,0,4,A,2044.0,779.0,Noord-Brabant,0
435,0,36,6146.0,44,20,Online,1,8,B,2508.0,496.0,Noord-Holland,1
436,1,54,9055.0,43,0,Online,1,37,E,2356.0,819.0,Zuid-Holland,1
437,0,48,7051.0,59,0,Online,1,17,E,2082.0,2435.0,Noord-Holland,1
438,1,58,5967.0,138,6,Phone,0,36,G,2416.0,1917.0,Noord-Holland,0
439,1,47,3330.0,87,25,Online,1,41,C,1339.0,1602.0,Noord-Brabant,0
440,1,45,4279.0,68,0,Online,1,12,D,2134.0,1045.0,Zuid-Holland,0
441,1,44,3386.0,30,33,Online,0,20,C,2771.0,798.0,Zuid-Holland,0
442,1,37,5681.0,76,21,Online,1,16,C,2714.0,914.0,Noord-Holland,0
443,1,43,3914.0,51,0,Online,1,31,G,2659.0,2029.0,Zuid-Holland,1
444,1,48,9521.0,76,10,Online,1,39,F,2366.0,1029.0,Noord-Holland,0
445,1,54,4437.0,68,0,Online,1,1,B,2497.0,544.0,Gelderland,0
446,1,25,2387.0,17,12,Online,0,23,D,1981.0,931.0,Zuid-Holland,0
447,1,35,4858.0,33,0,Phone,0,29,E,2097.0,1318.0,Limburg,0
448,1,38,3169.0,81,2,Online,1,20,G,2648.0,1064.0,Noord-Brabant,0
449,1,28,4583.0,43,0,Online,1,12,D,2277.0,477.0,Groningen,1
450,0,45,5675.0,5,0,Online,1,4,A,1572.0,0.0,Zuid-Holland,0
451,0,39,7041.0,72,21,Phone,0,13,D,2159.0,1379.0,Noord-Holland,0
452,1,82,4115.0,177,11,Phone,0,23,E,2683.0,467.0,Noord-Holland,0
453,1,32,5705.0,23,0,Online,1,7,C,2216.0,910.0,Noord-Brabant,0
454,1,37,4290.0,2,0,Online,1,6,B,1497.0,894.0,Noord-Holland,0
455,1,38,5125.0,41,4,Online,0,18,G,2784.0,1397.0,Groningen,1
456,1,58,3398.0,114,18,Online,1,38,E,2604.0,1403.0,Limburg,0
457,0,43,2868.0,103,31,Online,1,31,F,1950.0,1648.0,Gelderland,0
458,1,68,4341.0,95,32,Online,1,99,C,1307.0,1699.0,Noord-Brabant,1
459,1,39,1893.0,72,6,Online,1,73,C,2425.0,1098.0,Utrecht,0
460,0,67,2511.0,35,0,Online,1,36,E,2323.0,1144.0,Zuid-Holland,1
461,0,36,5616.0,72,20,Online,1,47,D,2353.0,1138.0,Noord-Holland,0
462,1,46,7619.0,96,12,Online,1,3,C,1945.0,1584.0,Noord-Brabant,0
463,0,52,2672.0,119,36,Online,1,93,D,2892.0,731.0,Utrecht,1
464,1,66,21416.0,136,3,Online,1,30,C,2905.0,817.0,Utrecht,0
465,0,70,10320.0,153,17,Online,1,9,C,2289.0,536.0,Noord-Brabant,0
466,0,29,3474.0,18,23,Online,1,3,C,2205.0,894.0,Friesland,1
467,1,50,3197.0,12,19,Online,1,18,G,2040.0,1118.0,Noord-Holland,0
468,0,53,3175.0,44,2,Online,1,30,D,1820.0,1174.0,Overijssel,0
469,1,45,3695.0,37,0,Phone,0,14,G,2421.0,2482.0,Zuid-Holland,1
470,1,68,2301.0,114,10,Online,1,20,C,2087.0,1048.0,Overijssel,0
471,0,41,14807.0,90,5,Online,1,5,A,1834.0,0.0,Noord-Brabant,0
472,0,31,3804.0,26,0,Online,1,30,C,2027.0,341.0,Groningen,1
473,0,76,2558.0,174,0,Phone,1,49,E,2831.0,1547.0,Zuid-Holland,1
474,1,44,4820.0,93,0,Online,1,32,F,2424.0,1283.0,Gelderland,0
475,0,61,6617.0,31,0,Online,1,59,F,2356.0,1346.0,Gelderland,1
476,1,65,8291.0,150,3,Online,1,92,D,2213.0,1636.0,Friesland,0
477,1,74,4331.0,143,0,Online,0,48,E,2209.0,2026.0,Gelderland,1
478,0,51,4651.0,29,7,Phone,0,7,B,2044.0,580.0,Limburg,0
479,1,55,7638.0,145,27,Online,1,97,B,2400.0,1223.0,Gelderland,0
480,0,48,5818.0,95,16,Phone,0,3,B,1750.0,834.0,Limburg,0
481,1,37,5242.0,4,10,Online,1,38,C,2703.0,1185.0,Gelderland,1
482,1,69,8834.0,184,0,Phone,0,6,C,1979.0,1031.0,Noord-Brabant,0
483,1,81,4472.0,75,0,Phone,1,4,A,1596.0,0.0,Utrecht,0
484,0,59,15481.0,85,2,Online,1,30,B,2367.0,403.0,Zeeland,0
485,0,56,10026.0,68,4,Online,1,47,G,2894.0,2073.0,Noord-Holland,1
486,0,68,3490.0,3,0,Online,1,42,E,2004.0,1096.0,Gelderland,1
487,1,43,1795.0,92,0,Online,1,24,F,2671.0,2251.0,Utrecht,1
488,1,48,4366.0,45,0,Online,1,19,G,2951.0,2396.0,Noord-Brabant,1
489,1,39,4351.0,44,30,Online,1,91,G,3360.0,1511.0,Gelderland,0
490,0,21,2940.0,3,32,Online,1,9,C,1609.0,709.0,Noord-Holland,0
491,1,31,4908.0,45,7,Online,1,47,D,1461.0,1589.0,Noord-Brabant,0
492,1,36,4970.0,68,7,Phone,0,39,C,2612.0,980.0,Gelderland,0
493,1,36,8847.0,54,0,Online,1,22,C,2039.0,1074.0,Zuid-Holland,1
494,0,45,17999.0,9,5,Phone,0,9,B,1802.0,696.0,Zuid-Holland,0
495,1,41,2730.0,11,31,Online,0,0,B,2765.0,859.0,Limburg,1
496,0,59,4377.0,5,0,Online,1,42,F,3581.0,822.0,Utrecht,1
497,1,53,9950.0,101,27,Online,1,10,E,1487.0,958.0,Noord-Holland,0
498,0,52,2426.0,55,16,Online,1,46,E,2172.0,1965.0,Noord-Brabant,1
499,1,26,2531.0,15,0,Online,1,5,A,1032.0,0.0,Noord-Holland,0
500,1,47,4835.0,123,0,Online,1,15,D,2209.0,954.0,Zuid-Holland,1
501,1,41,10961.0,72,6,Online,1,64,C,2442.0,988.0,Noord-Brabant,0
502,1,49,2684.0,23,0,Online,1,31,D,2900.0,849.0,Gelderland,0
503,1,37,2273.0,52,18,Online,0,32,D,2832.0,926.0,Zuid-Holland,0
504,0,39,6039.0,65,22,Online,1,29,F,3138.0,2710.0,Gelderland,1
505,1,43,2381.0,90,21,Online,1,2,B,2346.0,913.0,Utrecht,0
506,1,60,3964.0,46,10,Phone,0,44,E,2188.0,990.0,Noord-Brabant,0
507,1,43,3648.0,96,12,Online,1,3,A,1079.0,621.0,Overijssel,0
508,1,73,4177.0,170,0,Online,1,5,A,2085.0,744.0,Drenthe,1
509,0,44,2669.0,63,0,Online,0,24,C,2543.0,1134.0,Utrecht,0
510,1,57,2689.0,123,0,Phone,0,8,C,925.0,1108.0,Gelderland,0
511,0,45,1261.0,48,8,Online,1,143,F,2507.0,1191.0,Noord-Holland,0
512,1,44,7995.0,39,30,Online,1,45,C,2326.0,1032.0,Limburg,0
513,1,55,4945.0,138,0,Online,1,33,G,1675.0,2029.0,Noord-Holland,1
514,1,65,3208.0,75,23,Online,1,3,A,2482.0,728.0,Noord-Holland,0
515,0,80,10033.0,99,8,Phone,0,37,D,2709.0,1648.0,Gelderland,0
516,1,58,3870.0,133,10,Online,1,11,E,3539.0,1068.0,Noord-Brabant,1
517,1,62,1513.0,122,29,Online,1,40,D,1734.0,1426.0,Gelderland,0
518,0,51,4543.0,11,6,Phone,0,3,B,2178.0,342.0,Noord-Holland,0
519,1,53,4871.0,145,25,Online,1,38,C,1488.0,1385.0,Noord-Holland,0
520,0,62,3276.0,24,6,Online,0,16,B,1544.0,964.0,Zuid-Holland,0
521,1,30,6003.0,34,8,Online,0,94,D,2354.0,1826.0,Noord-Holland,0
522,0,46,8811.0,22,1,Phone,0,41,G,3906.0,1834.0,Gelderland,0
523,0,61,8175.0,135,0,Online,1,95,D,1398.0,258.0,Flevoland,0
524,1,44,5130.0,69,4,Online,1,14,D,1868.0,1939.0,Utrecht,0
525,1,82,4782.0,31,25,Phone,0,13,B,2206.0,926.0,Limburg,0
526,1,52,8610.0,65,27,Online,1,25,D,2388.0,1453.0,Zuid-Holland,0
527,0,64,2197.0,155,17,Online,1,36,D,2938.0,1393.0,Friesland,1
528,0,44,3195.0,67,0,Online,1,86,D,2489.0,1102.0,Noord-Brabant,1
529,1,55,2376.0,111,0,Online,1,60,B,2977.0,1141.0,Gelderland,1
530,0,38,6771.0,9,17,Online,1,35,G,3130.0,1944.0,Noord-Brabant,1
531,0,61,1139.0,149,0,Online,0,86,C,2311.0,511.0,Noord-Holland,0
532,1,30,2337.0,38,0,Online,1,0,B,2273.0,799.0,Noord-Brabant,0
533,0,40,6766.0,91,9,Online,1,75,D,2144.0,1958.0,Zuid-Holland,1
534,1,52,2936.0,28,12,Online,1,28,G,1889.0,1899.0,Friesland,0
535,0,50,3688.0,55,0,Online,1,47,D,3453.0,1683.0,Noord-Holland,1
536,1,35,2495.0,52,11,Online,1,2,B,1751.0,836.0,Zuid-Holland,0
537,1,49,3194.0,42,0,Online,0,47,C,2915.0,1227.0,Noord-Holland,1
538,1,40,2332.0,12,0,Online,1,31,G,2659.0,1164.0,Noord-Brabant,1
539,1,26,1114.0,32,0,Online,1,40,G,2762.0,404.0,Limburg,1
540,1,37,3836.0,47,17,Online,1,48,G,2326.0,1137.0,Zuid-Holland,0
541,0,40,5972.0,24,0,Phone,0,15,C,1930.0,1851.0,Zeeland,1
542,1,42,4650.0,23,9,Online,1,31,G,2396.0,1261.0,Gelderland,0
543,1,49,2008.0,11,5,Phone,0,33,G,2662.0,1660.0,Gelderland,0
544,0,61,4183.0,81,0,Online,1,29,C,1980.0,1414.0,Zuid-Holland,1
545,1,63,5376.0,7,29,Online,1,28,D,2041.0,88.0,Zuid-Holland,0
546,0,53,12051.0,95,13,Phone,0,188,E,2272.0,939.0,Noord-Brabant,0
547,1,52,1624.0,77,22,Online,0,91,C,3001.0,314.0,Groningen,0
548,1,46,4104.0,100,0,Online,1,30,G,2737.0,1911.0,Gelderland,1
549,1,43,2512.0,82,25,Online,1,37,D,2983.0,1594.0,Zuid-Holland,1
550,1,46,5545.0,61,33,Online,1,38,C,1693.0,462.0,Gelderland,0
551,0,39,5134.0,4,10,Online,1,10,E,2431.0,1121.0,Noord-Holland,1
552,0,50,3557.0,96,0,Online,1,80,D,767.0,1291.0,Overijssel,0
553,1,41,5556.0,98,0,Phone,0,28,B,1202.0,1094.0,Noord-Holland,0
554,0,29,3251.0,37,0,Online,1,82,G,3261.0,1501.0,Noord-Brabant,1
555,1,71,4627.0,10,27,Online,1,38,B,3224.0,658.0,Noord-Holland,0
556,1,69,6781.0,174,0,Online,1,46,C,1790.0,696.0,Friesland,0
557,0,47,6233.0,68,0,Phone,0,37,F,2237.0,582.0,Friesland,1
558,0,49,6427.0,89,17,Online,1,33,C,1638.0,706.0,Zuid-Holland,0
559,1,55,4190.0,7,0,Online,0,40,G,2515.0,1398.0,Noord-Brabant,1
560,1,57,5287.0,86,11,Online,1,43,C,1731.0,641.0,Utrecht,0
561,0,54,5099.0,54,0,Online,1,148,G,1863.0,1995.0,Gelderland,1
562,1,78,5097.0,43,2,Phone,0,17,C,2557.0,1086.0,Gelderland,0
563,1,43,2296.0,97,22,Online,1,26,D,2595.0,1440.0,Noord-Holland,1
564,1,53,5255.0,8,1,Online,1,29,F,2951.0,2305.0,Noord-Brabant,1
565,0,42,10743.0,36,19,Online,1,30,C,2355.0,1260.0,Noord-Holland,0
566,1,42,3218.0,85,28,Online,1,99,G,2169.0,1839.0,Noord-Brabant,0
567,1,48,6640.0,67,0,Online,1,20,E,2550.0,1941.0,Gelderland,0
568,1,44,3402.0,40,0,Online,1,40,G,1781.0,1680.0,Noord-Brabant,1
569,0,37,2021.0,54,24,Phone,0,11,D,2559.0,1247.0,Utrecht,0
570,0,63,5525.0,130,0,Phone,0,38,G,2625.0,2121.0,Gelderland,0
571,1,63,6476.0,134,0,Online,1,38,F,1871.0,948.0,Noord-Holland,0
572,1,36,6313.0,27,24,Online,1,50,E,2138.0,512.0,Overijssel,0
573,0,38,7882.0,46,0,Online,1,38,G,2943.0,2545.0,Limburg,1
574,1,53,2391.0,60,0,Online,1,28,C,2137.0,1463.0,Zuid-Holland,1
575,0,46,5304.0,70,0,Online,1,6,B,1726.0,567.0,Noord-Holland,0
576,0,49,7383.0,89,0,Online,1,146,F,1566.0,1494.0,Gelderland,0
577,0,25,2703.0,17,5,Online,1,48,C,2078.0,1401.0,Noord-Brabant,1
578,0,48,9090.0,121,0,Online,1,38,B,2019.0,500.0,Friesland,0
579,1,42,3077.0,56,18,Online,1,27,C,1923.0,1753.0,Zuid-Holland,1
580,1,71,2066.0,45,0,Online,1,8,A,2225.0,345.0,Friesland,1
581,1,34,4888.0,29,0,Phone,0,44,D,2215.0,609.0,Gelderland,0
582,0,63,6893.0,52,10,Online,1,112,G,3085.0,1487.0,Noord-Brabant,0
583,1,43,4228.0,91,7,Online,1,51,C,3117.0,1641.0,Gelderland,0
584,0,35,4470.0,28,0,Online,1,41,F,1732.0,1256.0,Zuid-Holland,1
585,0,71,3292.0,180,0,Online,1,4,A,1969.0,792.0,Noord-Brabant,0
586,0,56,1830.0,63,27,Online,1,48,C,2166.0,1069.0,Friesland,0
587,0,68,1131.0,25,0,Online,1,63,D,1386.0,1385.0,Groningen,1
588,1,53,4023.0,1,26,Online,1,45,D,2481.0,926.0,Drenthe,1
589,1,39,3534.0,2,7,Online,1,49,G,2660.0,1500.0,Limburg,1
590,1,41,5802.0,101,33,Online,1,113,F,1472.0,1093.0,Noord-Holland,0
591,1,71,3515.0,170,30,Online,1,84,E,3348.0,1506.0,Noord-Holland,0
592,1,36,2515.0,84,32,Online,0,26,C,1796.0,1323.0,Noord-Brabant,0
593,0,40,19674.0,2,0,Online,1,11,D,2667.0,858.0,Zuid-Holland,1
594,1,53,3062.0,84,6,Online,1,21,G,2188.0,1270.0,Gelderland,1
595,0,35,2316.0,74,15,Online,1,13,D,2721.0,1529.0,Gelderland,0
596,1,71,3627.0,139,7,Online,1,47,B,1289.0,1177.0,Noord-Holland,0
597,1,58,8519.0,128,10,Online,1,35,F,2448.0,1267.0,Gelderland,0
598,1,26,4848.0,2,19,Phone,1,112,C,2313.0,1228.0,Noord-Holland,1
599,1,29,3257.0,45,0,Online,1,26,D,3161.0,1308.0,Gelderland,1
600,0,27,2150.0,42,0,Online,1,22,E,2791.0,811.0,Utrecht,1
601,0,51,1618.0,61,14,Online,1,30,F,3116.0,362.0,Gelderland,0
602,0,56,8490.0,138,0,Online,1,23,C,1920.0,893.0,Noord-Brabant,1
603,0,42,8712.0,20,6,Online,1,15,B,3067.0,1265.0,Noord-Brabant,0
604,1,34,3349.0,76,0,Online,1,33,G,1756.0,1373.0,Gelderland,1
605,0,47,5502.0,3,21,Online,1,16,B,1983.0,894.0,Noord-Holland,0
606,0,60,5485.0,11,5,Online,1,75,G,2394.0,1059.0,Utrecht,0
607,1,46,3251.0,33,9,Online,1,42,E,1605.0,1566.0,Zuid-Holland,0
608,0,30,5571.0,1,0,Online,1,105,E,2366.0,1576.0,Zuid-Holland,1
609,1,36,3853.0,19,26,Online,1,23,D,1915.0,936.0,Limburg,1
610,0,73,5809.0,109,20,Online,1,36,E,2171.0,1437.0,Noord-Brabant,1
611,0,49,6403.0,104,4,Online,1,29,E,2184.0,861.0,Zuid-Holland,1
612,1,37,2758.0,76,26,Online,1,43,D,1922.0,1007.0,Noord-Holland,0
613,0,39,9879.0,39,0,Online,1,57,D,1858.0,1467.0,Zuid-Holland,1
614,0,47,5258.0,65,11,Online,0,132,G,3028.0,1325.0,Utrecht,1
615,1,62,6590.0,67,8,Online,0,31,G,2441.0,2130.0,Overijssel,1
616,0,49,2286.0,70,7,Online,1,55,G,1722.0,1290.0,Noord-Holland,1
617,0,51,7184.0,13,0,Online,1,31,D,2228.0,1115.0,Overijssel,1
618,1,52,3377.0,130,19,Online,1,32,G,3016.0,1309.0,Noord-Holland,1
619,1,30,5356.0,50,29,Phone,0,13,C,1496.0,1165.0,Groningen,0
620,0,52,4745.0,59,0,Online,1,43,E,2478.0,1397.0,Zeeland,1
621,1,49,1626.0,53,0,Online,0,6,A,1854.0,560.0,Overijssel,0
622,0,79,6522.0,195,0,Phone,0,6,A,2160.0,454.0,Noord-Brabant,0
623,1,32,1801.0,58,3,Phone,0,4,A,1875.0,0.0,Gelderland,0
624,1,43,3987.0,54,5,Online,0,38,C,2158.0,892.0,Zuid-Holland,0
625,0,51,2767.0,105,21,Online,1,49,G,1703.0,1390.0,Overijssel,0
626,1,41,4255.0,84,1,Online,1,30,C,1992.0,1265.0,Noord-Holland,0
627,0,42,11398.0,67,22,Online,0,18,D,1975.0,1219.0,Noord-Holland,0
628,1,45,2614.0,101,11,Online,1,40,G,2222.0,2395.0,Noord-Holland,1
629,0,34,5052.0,1,0,Phone,0,14,E,1715.0,1148.0,Zuid-Holland,1
630,1,39,2011.0,49,0,Online,1,20,E,1875.0,1081.0,Zuid-Holland,1
631,1,38,6225.0,84,0,Online,1,74,B,1619.0,425.0,Overijssel,0
632,1,24,6319.0,3,11,Online,1,11,F,3312.0,1512.0,Zuid-Holland,1
633,0,88,7319.0,90,14,Phone,0,25,C,2678.0,1055.0,Noord-Brabant,0
634,1,62,1872.0,97,10,Online,1,29,E,3594.0,1426.0,Zuid-Holland,1
635,1,43,2542.0,21,3,Online,1,173,E,2758.0,1769.0,Gelderland,0
636,1,71,2989.0,151,7,Online,1,37,G,1882.0,1862.0,Utrecht,1
637,0,71,2314.0,39,0,Online,1,8,B,2243.0,732.0,Noord-Holland,1
638,1,56,12599.0,64,0,Online,1,45,D,2826.0,1209.0,Noord-Holland,0
639,0,38,5676.0,7,6,Phone,0,15,D,2467.0,1455.0,Utrecht,0
640,0,29,4716.0,44,0,Online,1,7,A,1972.0,559.0,Gelderland,1
641,1,58,3966.0,109,0,Online,0,2,C,2564.0,1377.0,Groningen,1
642,0,67,7120.0,171,3,Online,1,8,A,1490.0,491.0,Zuid-Holland,0
643,1,48,1480.0,119,0,Online,1,5,C,2208.0,1483.0,Gelderland,1
644,1,65,10270.0,15,0,Online,1,60,E,2941.0,1809.0,Zuid-Holland,1
645,0,56,5892.0,76,22,Online,1,186,D,1450.0,1298.0,Zuid-Holland,0
646,0,49,2558.0,25,0,Online,0,71,F,2201.0,1507.0,Gelderland,1
